ItemID,UPC,Description,Brand,Manufacturer,DRank,DVol,DShr,DPChg,KVol,KShr,KPChg,ACDist,RUPrice,Source,NielsenCatName,CollectionDate,SalesYr,Cntl,TotalKiloVol,KRank,TotalDVol,ClNum,PrdGroup,PrdDesc,ClassNum,ClassType,Comment
60.0113,1862710257,KASHI SEVEN GRAIN W/QUINOA HONEY OAT FLAX 10S 200GM,,KELLOGG,104,"1,799,592",0.3,NA,107716,0,NA,84,$3.34,TEST,NUTRITIOUS PORTABLE FOODS,2015-12-09,2015,0,44101816,110,585157483,,60.1069,KASHI SEVEN GRAIN W/QUINOA HONEY OAT FLAX,1.5601,,
60.0056,1862710260,KASHI CRUNCHY 7 GRAIN W/QUINOA JUMBO BARS 40S 800GM,,KELLOGG,47,"3,291,329",0.5,1986%,221498,0,2254%,NA,$11.89,TEST,NUTRITIOUS PORTABLE FOODS,2015-12-09,2015,0,44101816,55,585157483,,60.1031,KASHI CRUNCHY,1.5601,,
10.0241,1862710273,KASHI ORGANIC PROMISE QUINOA MULTIGRAN FLKS&RSNS 388GM,,KELLOGG,232,"754,905",0.1,NA,63802,0,NA,60,$4.59,TEST,RTE CEREALS,2015-12-09,2015,0,134061149,252,1077237850,,,KASHI ORGANIC PROMISE QUINOA MULTIGRAN FLKS&RSNS,,,
10.0243,1862710381,KASHI ORGANIC PROMISE CINNAMON HARVEST CEREL BX 1.22KG,,KELLOGG,234,"738,258",0.1,NA,122708,0,NA,NA,$7.34,TEST,RTE CEREALS,2015-12-09,2015,0,134061149,195,1077237850,,,KASHI ORGANIC PROMISE CINNAMON HARVEST CEREL BX,,,
10.036,1862728181,KASHI ORGANIC PROMISE STRAWBERRY FIELDS 295GM,,KELLOGG,351,"223,284",0,3%,13798,0,4%,20,$4.77,TEST,RTE CEREALS,2015-12-09,2015,0,134061149,371,1077237850,,,KASHI ORGANIC PROMISE STRAWBERRY FIELDS,,,
10.0187,1862730017,KASHI GO LEAN CRUNCH 1KG,,KELLOGG,178,"1,489,442",0.1,85%,183453,0,98%,25,$8.12,TEST,RTE CEREALS,2015-12-09,2015,0,134061149,166,1077237850,,10.0012,KASHI GO LEAN CRUNCH,2.0303,,
60.011,1862738251,KASHI TLC CHEWY GRANOLA BARS 7 WHLGRN & ALMND 6S 210GM,,KELLOGG,101,"1,928,794",0.3,-15%,122854,0,-14%,82,$3.30,TEST,NUTRITIOUS PORTABLE FOODS,2015-12-09,2015,0,44101816,93,585157483,,60.1057,KASHI TLC CHEWY GRANOLA BARS,1.5601,,
60.0107,1862738252,KASHI TLC CHEWY GRANOLA BARS CHRRY DARK CHOCO 6S 210GM,,KELLOGG,98,"1,963,634",0.3,-7%,126793,0,-7%,76,$3.25,TEST,NUTRITIOUS PORTABLE FOODS,2015-12-09,2015,0,44101816,92,585157483,,60.1056,KASHI TLC CHEWY GRANOLA BARS CHRRY DARK CHOCO,1.5601,,
10.075,1862738628,KASHI GRANOLA 7 GRAIN ALMOND 35 GM,,KELLOGG,741,283,0,132%,9,0,90%,NA,$1.09,TEST,RTE CEREALS,2015-12-09,2015,0,134061149,762,1077237850,,,KASHI GRANOLA,,,
60.1053,1862738629,KASHI TLC CHEWY GRANOLA BARS CHRRY DK CHOCOLATE 1S35GM,,KELLOGG,"1,044",61,0,-74%,2,0,-74%,NA,$0.94,TEST,NUTRITIOUS PORTABLE FOODS,2015-12-09,2015,0,44101816,1044,585157483,,,KASHI TLC CHEWY GRANOLA BARS CHRRY DK CHOCOLATE,,,
10.0868,1862739272,KASHI GO LEAN CRUNCH HONEY ALMOND FLAX 425GM,,KELLOGG,859,5,0,25%,1,0,25%,0,$4.55,TEST,RTE CEREALS,2015-12-09,2015,0,134061149,851,1077237850,,,KASHI GO LEAN CRUNCH HONEY ALMOND FLAX,,,
60.0458,1862745165,KASHI TLC CRUNCHY ROASTED ALMOND CRUNCH BAR 10S 200GM,,KELLOGG,449,"37,289",0,-92%,2662,0,-91%,5,$2.80,TEST,NUTRITIOUS PORTABLE FOODS,2015-12-09,2015,0,44101816,399,585157483,,,KASHI TLC CRUNCHY ROASTED ALMOND CRUNCH BAR,,,
60.1137,1862745291,KASHI TLC CRUNCHY ROASTED ALMOND CRUNCH BAR 40GM,,KELLOGG,"1,127",8,0,-33%,1,0,-22%,NA,$0.50,TEST,NUTRITIOUS PORTABLE FOODS,2015-12-09,2015,0,44101816,1110,585157483,,,KASHI TLC CRUNCHY ROASTED ALMOND CRUNCH BAR,,,
60.0119,1862747885,KASHI TLC FRUIT & GRAIN BARS DARK CHCLT CCNT 5S 160GM,,KELLOGG,110,"1,644,788",0.2,1%,79607,0,2%,69,$3.31,TEST,NUTRITIOUS PORTABLE FOODS,2015-12-09,2015,0,44101816,148,585157483,,60.1096,KASHI TLC FRUIT & GRAIN BARS DARK CHCLT CCNT,1.5601,,
60.0224,1862750406,KASHI TLC CHEWY BARS TRAIL MIX ASSORTED JUMBO 18S630GM,,KELLOGG,215,"557,140",0.1,-8%,37067,0,-8%,24,$9.47,TEST,NUTRITIOUS PORTABLE FOODS,2015-12-09,2015,0,44101816,209,585157483,,,KASHI TLC CHEWY BARS TRAIL MIX ASSORTED JUMBO,,,
60.1147,1862750489,KASHI DARK MOCHA ALMOND CHEWY GRANOLA BAR 6S 210GM,,KELLOGG,"1,135",5,0,NA,1,0,NA,NA,$1.00,TEST,NUTRITIOUS PORTABLE FOODS,2015-12-09,2015,0,44101816,1114,585157483,,,KASHI DARK MOCHA ALMOND CHEWY GRANOLA BAR,,,
60.0071,1862750490,KASHI TLC CHEWY GRANOLABAR DARK MOCHA ALMONDS 6S 210GM,,KELLOGG,62,"2,768,259",0.4,-1%,178091,0,0%,84,$3.26,TEST,NUTRITIOUS PORTABLE FOODS,2015-12-09,2015,0,44101816,67,585157483,,60.1037,KASHI TLC CHEWY GRANOLABAR DARK MOCHA ALMONDS,1.5601,,
60.042,1862755613,KASHI TLC FRUIT & GRAIN BARS PEANUT CHOCOLATE 5S 160GM,,KELLOGG,411,"65,130",0,-86%,3451,0,-85%,11,$3.02,TEST,NUTRITIOUS PORTABLE FOODS,2015-12-09,2015,0,44101816,383,585157483,,,KASHI TLC FRUIT & GRAIN BARS PEANUT CHOCOLATE,,,
30.0157,1862757578,KASHI FIRE ROASTED VEGETABLE CRACKER CARTON 255GM,,KELLOGG,148,"708,249",0.1,-9%,58086,0,-8%,53,$3.11,TEST,CRACKERS,2015-12-09,2015,0,46807543,136,513945224,,,KASHI FIRE ROASTED VEGETABLE CRACKER CARTON,,,
350.0196,1862757583,KASHI ORIGINAL SEVEN GRAIN W/SEA SALT PITA CRSPS 223GM,,KELLOGG,187,"1,894,039",0.1,-2%,131572,0,-2%,63,$3.21,TEST,SNACK FOODS,2015-12-09,2015,0,132188520,200,1599305982,,350.1097,KASHI ORIGINAL SEVEN GRAIN W/SEA SALT PITA CRSPS,10.5302,,
30.0357,1862757585,KASHI TOASTED ASIAGO CRACKER CARTON 255GM,,KELLOGG,348,"28,657",0,-93%,2403,0,-92%,8,$3.04,TEST,CRACKERS,2015-12-09,2015,0,46807543,315,513945224,,,KASHI TOASTED ASIAGO CRACKER CARTON,,,
350.1183,1862757587,KASHI ZESTY SALSA PITA CRISPS 223GM,,KELLOGG,"1,174","42,762",0,-94%,3085,0,-94%,9,$3.09,TEST,SNACK FOODS,2015-12-09,2015,0,132188520,1098,1599305982,,,KASHI ZESTY SALSA PITA CRISPS,,,
10.0157,1862759748,KASHI GO LEAN CRISP TOASTED BERRY 400GM,,KELLOGG,148,"1,943,371",0.2,16%,170359,0,15%,73,$4.56,TEST,RTE CEREALS,2015-12-09,2015,0,134061149,171,1077237850,,,KASHI GO LEAN CRISP TOASTED BERRY,,,
10.0165,1862759750,KASHI ORGANIC CINNAMON HARVEST 460GM,,KELLOGG,156,"1,827,524",0.2,4%,176996,0,4%,65,$4.75,TEST,RTE CEREALS,2015-12-09,2015,0,134061149,169,1077237850,,10.107,KASHI ORGANIC CINNAMON HARVEST,2.0307,,
10.0275,1862759753,KASHI ORGANIC PROMISE AUTUMN WHEAT 460GM,,KELLOGG,266,"508,391",0,-3%,48161,0,-3%,32,$4.86,TEST,RTE CEREALS,2015-12-09,2015,0,134061149,267,1077237850,,,KASHI ORGANIC PROMISE AUTUMN WHEAT,,,
10.0261,1862759755,KASHI HONEY SUNSHINE 300GM,,KELLOGG,252,"591,090",0.1,-7%,36480,0,-9%,32,$4.86,TEST,RTE CEREALS,2015-12-09,2015,0,134061149,296,1077237850,,,KASHI HONEY SUNSHINE,,,
10.0484,1862759757,KASHI HIGH FIBRE MIX 369GM,,KELLOGG,475,"34,940",0,-85%,2503,0,-89%,6,$5.15,TEST,RTE CEREALS,2015-12-09,2015,0,134061149,467,1077237850,,,KASHI HIGH FIBRE MIX,,,
10.0107,1862759760,KASHI GO LEAN CRUNCH HONEY ALMOND FLAX 400GM,,KELLOGG,98,"3,188,460",0.3,10%,277928,0,9%,89,$4.59,TEST,RTE CEREALS,2015-12-09,2015,0,134061149,126,1077237850,,10.1041,KASHI GO LEAN CRUNCH HONEY ALMOND FLAX,2.0303,,
10.013,1862759762,KASHI GO LEAN CRUNCH 390GM,,KELLOGG,121,"2,587,769",0.2,-20%,220899,0,-19%,87,$4.57,TEST,RTE CEREALS,2015-12-09,2015,0,134061149,150,1077237850,,10.0012,KASHI GO LEAN CRUNCH,2.0303,,
10.0132,1862759765,KASHI GO LEAN CEREAL 370GM,,KELLOGG,123,"2,547,941",0.2,-4%,204460,0,-4%,88,$4.61,TEST,RTE CEREALS,2015-12-09,2015,0,134061149,157,1077237850,,10.1062,KASHI GO LEAN CEREAL,2.0304,,
10.0334,1862759767,KASHI 7 WHOLE GRAIN HONEY PUFFED CEREAL 265GM,,KELLOGG,325,"286,320",0,-23%,15991,0,-29%,24,$4.74,TEST,RTE CEREALS,2015-12-09,2015,0,134061149,363,1077237850,,,KASHI,,,
10.0388,1862759771,KASHI PUFFED GRAINS 7 WHOLE GRAIN CEREAL 185GM,,KELLOGG,379,"156,780",0,-34%,6590,0,-31%,20,$4.40,TEST,RTE CEREALS,2015-12-09,2015,0,134061149,418,1077237850,,,KASHI PUFFED GRAINS,,,
10.0202,1862773234,KASHI GO LEAN CRISP TOASTED CINNAMON 400GM,,KELLOGG,193,"1,226,976",0.1,-10%,103402,0,-11%,60,$4.75,TEST,RTE CEREALS,2015-12-09,2015,0,134061149,211,1077237850,,,KASHI GO LEAN CRISP TOASTED CINNAMON,,,
10.0287,1862777243,KASHI BLUEBERRY OAT CLUSTER AND FLAKES CEREAL 380GM,,KELLOGG,278,"458,145",0,-49%,41453,0,-54%,35,$4.20,TEST,RTE CEREALS,2015-12-09,2015,0,134061149,283,1077237850,,,KASHI BLUEBERRY OAT CLUSTER AND FLAKES CEREAL,,,
60.0094,1862793941,KASHI SEVEN GRAIN W/QUINOA CHOCOLATE CHP CHA 10S 200GM,,KELLOGG,85,"2,206,971",0.3,NA,132202,0,NA,85,$3.34,TEST,NUTRITIOUS PORTABLE FOODS,2015-12-09,2015,0,44101816,90,585157483,,60.1054,KASHI SEVEN GRAIN W/QUINOA CHOCOLATE CHP CHA,1.5601,,
480.0313,1864600067,RISING SUN FARMS FIG BALSAMIC BOTTLE 354ML,,RISING SUN FARM,304,"29,890",0,-1%,2044,0,0%,6,$5.17,TEST,SALAD DRESSING - POURABLE,2015-12-09,2015,0,30538976,301,212730512,,,RISING SUN FARMS FIG BALSAMIC BOTTLE,,,
480.0327,1864600068,RISING SUN FARMS LEMON THYME BALSAMIC BOTTLE 354ML,,RISING SUN FARM,318,"24,773",0,2%,1694,0,4%,5,$5.16,TEST,SALAD DRESSING - POURABLE,2015-12-09,2015,0,30538976,322,212730512,,,RISING SUN FARMS LEMON THYME BALSAMIC BOTTLE,,,
480.0337,1864600069,RISING SUN FARMS POMEGRANATE BALSAMIC BOTTLE 354ML,,RISING SUN FARM,328,"22,312",0,-2%,1512,0,-2%,5,$5.21,TEST,SALAD DRESSING - POURABLE,2015-12-09,2015,0,30538976,329,212730512,,,RISING SUN FARMS POMEGRANATE BALSAMIC BOTTLE,,,
480.0286,1864600070,RISING SUN FARMS BALSAMIC RASPBERRY BOTTLE 354ML,,RISING SUN FARM,277,"39,275",0,31%,2701,0,34%,6,$5.14,TEST,SALAD DRESSING - POURABLE,2015-12-09,2015,0,30538976,278,212730512,,,RISING SUN FARMS BALSAMIC RASPBERRY BOTTLE,,,
320.155,1878810180,REAL SALT GARLIC 116GM,,AMERICAN ORSA,"1,541",353,0,-39%,7,0,-36%,NA,$5.51,TEST,SEASONINGS & SALAD TOPPINGS,2015-12-09,2015,0,5189218,1613,124986156,,,REAL SALT GARLIC,,,
320.1628,1878810184,REAL SALT ONION 116GM,,AMERICAN ORSA,"1,618",290,0,-9%,6,0,-5%,NA,$5.69,TEST,SEASONINGS & SALAD TOPPINGS,2015-12-09,2015,0,5189218,1691,124986156,,,REAL SALT ONION,,,
320.1924,1878810188,REAL SALT SEASONING 116GM,,AMERICAN ORSA,"1,913",157,0,-54%,3,0,-54%,NA,$5.67,TEST,SEASONINGS & SALAD TOPPINGS,2015-12-09,2015,0,5189218,2005,124986156,,,REAL SALT SEASONING,,,
1190.0494,1899500211,MOULIN GREEN PEPPRCORN71 ML,,GOURMET TRADING,485,"6,155",0,1%,158,0,-5%,2,$2.76,TEST,VEGETABLES - C&B,2015-12-09,2015,0,27026211,663,108314708,,,MOULIN GREEN PEPPRCORN,,,
1190.0872,1899500212,MADAGAS CAN GREEN PPRCORN 177 ML,,ETABLISSEMENTS MOULN,863,477,0,-90%,19,0,-87%,0,$4.54,TEST,VEGETABLES - C&B,2015-12-09,2015,0,27026211,1024,108314708,,,MADAGAS CAN GREEN PPRCORN,,,
620.1383,1899600004,CADBURY FINGERS COVERED COOKIES MIXED 450 GM TIN (P),,PREMIER BRANDS,"1,374","10,112",0,-54%,648,0,-53%,1,$7.03,TEST,COOKIES,2015-12-09,2015,0,72719606,1448,647897975,,,CADBURY FINGERS COVERED COOKIES MIXED,,,
620.3917,1899600005,CADBURY MILK CHOC FINGER BISCUIT 150 GM CRTN (P),,PREMIER BRANDS,"3,900",15,0,25%,1,0,29%,NA,$3.00,TEST,COOKIES,2015-12-09,2015,0,72719606,3917,647897975,,,CADBURY MILK CHOC FINGER BISCUIT,,,
880.0359,1917506080,CRISPA VERMICELLI 454GM,,INTERNATIONAL GOLDEN,350,634,0,NA,170,0,NA,0,$1.70,TEST,ASIAN NOODLES,2015-12-09,2015,0,3661791,306,20844081,,,CRISPA VERMICELLI,,,
400.1511,1924460707,OCEAN BONNIE ARGENTINE WILD SHRIMP 908GM,,?,"1,502",845,0,-92%,26,0,-92%,0,$29.04,TEST,SEAFOOD - FROZEN,2015-12-09,2015,0,33701339,1543,546002089,,,OCEAN BONNIE ARGENTINE WILD SHRIMP,,,
400.1532,1924460708,OCEAN BONNIE ARGENTINE RED SHRIMP 907GM,,?,"1,523",742,0,NA,27,0,NA,NA,$24.73,TEST,SEAFOOD - FROZEN,2015-12-09,2015,0,33701339,1536,546002089,,,OCEAN BONNIE ARGENTINE RED SHRIMP,,,
400.1139,1924460712,OCEAN BONNIE ARGENTINE SHRIMP 908GM,,?,"1,130","9,175",0,35%,319,0,44%,0,$26.14,TEST,SEAFOOD - FROZEN,2015-12-09,2015,0,33701339,1165,546002089,,,OCEAN BONNIE ARGENTINE SHRIMP,,,
620.2599,1932001548,CHRISTIE CHIPS AHOY 57 GM CELLO,,MONDELEZ,"2,590",769,0,35%,55,0,19%,NA,$0.80,TEST,COOKIES,2015-12-09,2015,0,72719606,2542,647897975,,,CHRISTIE CHIPS AHOY,,,
1330.0349,1949271208,MAKERS MARK GOURMET BOURBON SAUCE GLASS 425GM,,?,340,186,0,55%,6,0,33%,0,$14.31,TEST,BARBECUE SAUCES,2015-12-09,2015,0,11910699,377,61287672,,,MAKERS MARK GOURMET BOURBON SAUCE GLASS,,,
480.0613,1956320910,BLANCHARD&BLANCHARD TOMATO & BASIL 227 ML,,MASSEY&MORRISON,604,"1,479",0,-26%,109,0,-31%,0,$3.09,TEST,SALAD DRESSING - POURABLE,2015-12-09,2015,0,30538976,564,212730512,,,BLANCHARD&BLANCHARD TOMATO & BASIL,,,
480.0645,1956321110,BLANCHARD&BLANCHARD ALL NATURAL GARLIC 250 ML,,MASSEY&MORRISON,636,"1,061",0,-12%,98,0,-7%,1,$2.71,TEST,SALAD DRESSING - POURABLE,2015-12-09,2015,0,30538976,573,212730512,,,BLANCHARD&BLANCHARD ALL NATURAL GARLIC,,,
480.0607,1956321510,BLANCHARD&BLANCHARD NORTHERN ITALIAN 237 ML,,MASSEY&MORRISON,598,"1,509",0,-6%,121,0,-10%,0,$2.96,TEST,SALAD DRESSING - POURABLE,2015-12-09,2015,0,30538976,552,212730512,,,BLANCHARD&BLANCHARD NORTHERN ITALIAN,,,
480.0581,1956322710,BLANCHARD&BLANCHARD BALSAMIC ITALIAN LOW FAT 237 ML,,MASSEY&MORRISON,572,"1,883",0,-13%,148,0,-16%,0,$3.02,TEST,SALAD DRESSING - POURABLE,2015-12-09,2015,0,30538976,533,212730512,,,BLANCHARD&BLANCHARD BALSAMIC ITALIAN LOW FAT,,,
480.0697,1956322910,BLANCHARD & BLANCHARD LF OLIVE OIL&BALSAMIC VNGR 237ML,,MASSEY&MORRISON,688,566,0,-56%,41,0,-59%,0,$3.24,TEST,SALAD DRESSING - POURABLE,2015-12-09,2015,0,30538976,676,212730512,,,BLANCHARD & BLANCHARD LF OLIVE OIL&BALSAMIC VNGR,,,
480.0628,1956323210,BLANCHARD BALSAMIC ROASTED GARLIC LOW FAT 237 ML,,MASSEY&MORRISON,619,"1,213",0,40333%,96,0,48000%,1,$2.98,TEST,SALAD DRESSING - POURABLE,2015-12-09,2015,0,30538976,575,212730512,,,BLANCHARD BALSAMIC ROASTED GARLIC LOW FAT,,,
990.0062,1972243581,HARVEST CREEK PULLED PORK IN WATER 340GM,,ERIE MEAT PRODUCTS,53,"98,241",0.1,NA,7482,0,NA,NA,$4.46,TEST,MEAT - C&B,2015-12-09,2015,0,8001507,56,67719321,,,HARVEST CREEK PULLED PORK IN WATER,,,
990.0034,1972253249,HARVEST CREEK PULLED PORK IN WATER 4X340GM,,ERIE MEAT PRODUCTS,25,"593,994",0.7,NA,79726,0,NA,NA,$2.53,TEST,MEAT - C&B,2015-12-09,2015,0,8001507,22,67719321,,990.102,HARVEST CREEK PULLED PORK IN WATER,7.5102,,
981.0434,1981310005,COMPLIMENTS SENSATIONS SMOKED MEAT VEAL 150 GM (CL),,,,,,,46128.53689,0,,,,TEST,LUNCHEON MEAT - EXACT WEIGHT,2015-12-09,2015,1,22510726,428,,,981.1337,COMPLIMENTS SENSATIONS SMOKED MEAT VEAL,7.4301,,
1370.0633,1996216201,FIRE BARNS CHIPOTLE RUM HOT SAUCE 148ML,,LES SAUCE FIRE BARNS,624,648,0,NA,23,0,NA,1,$4.25,TEST,MEAT & SEAFOOD SAUCES,2015-12-09,2015,0,5960959,656,74983497,,,FIRE BARNS CHIPOTLE RUM HOT SAUCE,,,
1370.0867,1996216211,FIRE BARNS JAMAICAN PEPPER HOT SAUCE 148ML,,LES SAUCE FIRE BARNS,858,156,0,NA,6,0,NA,1,$3.98,TEST,MEAT & SEAFOOD SAUCES,2015-12-09,2015,0,5960959,856,74983497,,,FIRE BARNS JAMAICAN PEPPER HOT SAUCE,,,
1190.0737,2000010009,GREEN GIANT NIBLETS WHOLE KERNEL FANCY NOSALT CORN311G,,GENERAL MILLS,728,"1,106",0,-1%,129,0,-7%,1,$2.67,TEST,VEGETABLES - C&B,2015-12-09,2015,0,27026211,700,108314708,,,GREEN GIANT NIBLETS WHOLE KERNEL FANCY NOSALT CORN,,,
1190.0754,2000010419,GREEN GIANT NIBLETS WHOLE KERNEL CORN 311GM,,GENERAL MILLS,745,955,0,NA,94,0,NA,0,$3.14,TEST,VEGETABLES - C&B,2015-12-09,2015,0,27026211,767,108314708,,,GREEN GIANT NIBLETS WHOLE KERNEL CORN,,,
1190.1083,2000010453,GREEN GIANT MEXICORN CORN 311GM,,GENERAL MILLS,"1,073",142,0,-26%,15,0,-28%,NA,$2.96,TEST,VEGETABLES - C&B,2015-12-09,2015,0,27026211,1069,108314708,,,GREEN GIANT MEXICORN CORN,,,
1190.0585,2000010473,GREEN GIANT WHOLE KERNAL SWEET 432GM,,GENERAL MILLS,576,"3,094",0,102%,760,0,190%,0,$1.76,TEST,VEGETABLES - C&B,2015-12-09,2015,0,27026211,456,108314708,,,GREEN GIANT WHOLE KERNAL SWEET,,,
1190.091,2000010546,GREEN GIANT WHITE SHOEPEG CORN 311GM,,GENERAL MILLS,901,385,0,42%,38,0,17%,NA,$3.16,TEST,VEGETABLES - C&B,2015-12-09,2015,0,27026211,920,108314708,,,GREEN GIANT WHITE SHOEPEG CORN,,,
1190.0799,2000010591,GREEN GIANT CORN CREAM STYLE 418GM,,GENERAL MILLS,790,762,0,-28%,125,0,-32%,0,$2.56,TEST,VEGETABLES - C&B,2015-12-09,2015,0,27026211,707,108314708,,,GREEN GIANT CORN CREAM STYLE,,,
1190.1167,2000026161,GREEN GIANT WHOLE KERNEL SUPER SWEET WHITE 311GM,,GENERAL MILLS,"1,157",75,0,-47%,9,0,-49%,NA,$2.73,TEST,VEGETABLES - C&B,2015-12-09,2015,0,27026211,1146,108314708,,,GREEN GIANT WHOLE KERNEL SUPER SWEET WHITE,,,
1330.0213,2002303554,JIM BEAM HONEY BBQ SAUCE 552ML,,SIGNATURE FOODS,204,"1,488",0,-68%,171,0,-65%,0,$4.79,TEST,BARBECUE SAUCES,2015-12-09,2015,0,11910699,186,61287672,,,JIM BEAM HONEY BBQ SAUCE,,,
1370.088,2002303558,JIM BEAM HOT SAUCE 147 ML,,SIGNATURE FOODS,871,139,0,64%,2,0,62%,NA,$8.69,TEST,MEAT & SEAFOOD SAUCES,2015-12-09,2015,0,5960959,982,74983497,,,JIM BEAM HOT SAUCE,,,
1330.0195,2002303559,JIM BEAM BBQ SAUCE 552 ML,,SIGNATURE FOODS,186,"2,032",0,-59%,225,0,-58%,0,$4.98,TEST,BARBECUE SAUCES,2015-12-09,2015,0,11910699,179,61287672,,,JIM BEAM BBQ SAUCE,,,
1330.0418,2002304036,JIM BEAM SPICY 510ML,,SIGNATURE FOODS,409,24,0,-51%,1,0,-82%,NA,$12.00,TEST,BARBECUE SAUCES,2015-12-09,2015,0,11910699,419,61287672,,,JIM BEAM SPICY,,,
1330.0308,2002304090,JIM BEAM BACON BARBEQUE SAUCE 400ML,,SIGNATURE FOODS,299,377,0,-59%,31,0,-58%,0,$4.81,TEST,BARBECUE SAUCES,2015-12-09,2015,0,11910699,287,61287672,,,JIM BEAM BACON BARBEQUE SAUCE,,,
1380.0156,2002304091,JIM BEAM ORIGINAL REGULAR GLASS BOTTLE 278ML,,SIGNATURE FOODS,147,"3,869",0,-44%,268,0,-40%,1,$4.01,TEST,MUSTARD - PREPARED,2015-12-09,2015,0,7374809,137,51891440,,,JIM BEAM ORIGINAL REGULAR GLASS BOTTLE,,,
1380.0243,2002304092,JIM BEAM BACON REGULAR GLASS BOTTLE 278ML,,SIGNATURE FOODS,234,"1,401",0,-46%,88,0,-48%,0,$4.44,TEST,MUSTARD - PREPARED,2015-12-09,2015,0,7374809,208,51891440,,,JIM BEAM BACON REGULAR GLASS BOTTLE,,,
1370.0375,2002304115,JIM BEAM SAUZA TEQUILA CHILI LIME MARINADE 370ML,,SIGNATURE FOODS,366,"4,021",0,-48%,329,0,-50%,1,$4.51,TEST,MEAT & SEAFOOD SAUCES,2015-12-09,2015,0,5960959,317,74983497,,,JIM BEAM SAUZA TEQUILA CHILI LIME MARINADE,,,
1370.0354,2002304116,JIM BEAM SAUZA MARINADE TEQUILA 355ML,,SIGNATURE FOODS,345,"4,694",0,8%,373,0,1%,1,$4.46,TEST,MEAT & SEAFOOD SAUCES,2015-12-09,2015,0,5960959,308,74983497,,,JIM BEAM SAUZA MARINADE TEQUILA,,,
900.0313,2007618601,SAPPORO ICHIBAN ORIGINAL RAMEN ENVELOPE 24X100GM,,SANYO FOODS,304,"9,743",0,-9%,1211,0,-7%,0,$0.80,TEST,ORIENTAL NOODLES & INSTANT LIGHT LUNCHES,2015-12-09,2015,0,12495011,273,92702233,,,SAPPORO ICHIBAN ORIGINAL RAMEN ENVELOPE,,,
170.0472,2010000001,MAINE MAID SARDINES IN OIL 100 GM,,STINSON CANNING,463,"1,258",0,25%,126,0,25%,NA,$1.00,TEST,SEAFOOD - C&B,2015-12-09,2015,0,5040312,402,78286287,,,MAINE MAID SARDINES IN OIL,,,
630.0525,2014610755,MARIE ANNE CHOCOLATE DONUT BITES 18S 306GM,,MARY ANNS BAKING CO.,516,"182,518",0,-3%,18305,0,-1%,7,$3.05,TEST,BAKED DESSERTS - COMMERCIAL,2015-12-09,2015,0,55707212,517,464945210,,630.1445,MARIE ANNE CHOCOLATE DONUT BITES,1.6507,,
630.0277,2014610756,MARIE ANNE POWDER DONUT BITES 18S 270GM,,MARY ANNS BAKING CO.,268,"362,610",0,-10%,29064,0,-14%,8,$3.37,TEST,BAKED DESSERTS - COMMERCIAL,2015-12-09,2015,0,55707212,345,464945210,,630.1291,MARIE ANNE POWDER DONUT BITES,1.651,,
630.0357,2014610757,MARIE ANNE OLD FASHIONED DONUT BITES 18S 387GM,,MARY ANNS BAKING CO.,348,"275,479",0,-13%,32627,0,-15%,8,$3.27,TEST,BAKED DESSERTS - COMMERCIAL,2015-12-09,2015,0,55707212,316,464945210,,630.1263,MARIE ANNE OLD FASHIONED DONUT BITES,1.6506,,
1170.0021,2016922433,SIMPLY POTATOES SHREDDED HASH BROWNS 567 GM,,NORTHERN STAR,12,"273,408",1.3,24%,40728,0,12%,11,$3.81,TEST,POTATOES - C&B,2015-12-09,2015,0,1371884,12,10131370,,1170.1012,SIMPLY POTATOES SHREDDED HASH BROWNS,6.6001,,
